date;heure;PA04C;A1;AUT;AUB;BASCH;PA01H
;;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3;mg/m3
24/02/2019;1;0;0;0;1;n/d;n/d
24/02/2019;2;0;0;0;1;n/d;n/d
24/02/2019;3;0;0;0;0;n/d;n/d
24/02/2019;4;0;0;0;0;n/d;n/d
24/02/2019;5;0;0;0;0;n/d;n/d
24/02/2019;6;0;0;0;0;n/d;n/d
24/02/2019;7;0;0;0;0;n/d;n/d
24/02/2019;8;0;0;0;1;n/d;n/d
24/02/2019;9;0;0;0;0;n/d;n/d
24/02/2019;10;0;0;0;0;n/d;n/d
24/02/2019;11;0;0;0;0;n/d;n/d
24/02/2019;12;0;0;1;0;n/d;n/d
24/02/2019;13;0;0;0;0;n/d;n/d
24/02/2019;14;0;0;1;0;n/d;n/d
24/02/2019;15;0;0;1;0;n/d;n/d
24/02/2019;16;0;0;1;0;n/d;n/d
24/02/2019;17;0;0;1;0;n/d;n/d
24/02/2019;18;0;0;1;0;n/d;n/d
24/02/2019;19;0;1;1;1;n/d;n/d
24/02/2019;20;0;0;1;1;n/d;n/d
24/02/2019;21;0;0;1;1;n/d;n/d
24/02/2019;22;1;1;1;1;n/d;n/d
24/02/2019;23;1;1;1;1;n/d;n/d
24/02/2019;24;0;0;1;1;n/d;n/d
25/02/2019;1;0;0;1;1;n/d;n/d
25/02/2019;2;0;0;1;0;n/d;n/d
25/02/2019;3;0;0;1;0;n/d;n/d
25/02/2019;4;0;0;1;0;n/d;n/d
25/02/2019;5;0;0;1;1;n/d;n/d
25/02/2019;6;0;0;1;1;n/d;n/d
25/02/2019;7;0;1;1;1;n/d;n/d
25/02/2019;8;0;1;1;1;n/d;n/d
25/02/2019;9;1;1;1;1;n/d;n/d
25/02/2019;10;0;0;1;0;n/d;n/d
25/02/2019;11;0;0;1;0;n/d;n/d
25/02/2019;12;0;0;0;0;n/d;n/d
25/02/2019;13;0;0;1;0;n/d;n/d
25/02/2019;14;0;0;1;0;n/d;n/d
25/02/2019;15;0;0;1;0;n/d;n/d
25/02/2019;16;0;0;1;0;n/d;n/d
25/02/2019;17;0;1;1;0;n/d;n/d
25/02/2019;18;0;1;1;0;n/d;n/d
25/02/2019;19;0;1;1;0;n/d;n/d
25/02/2019;20;0;1;1;0;n/d;n/d
25/02/2019;21;1;1;1;0;n/d;n/d
25/02/2019;22;1;1;1;0;n/d;n/d
25/02/2019;23;1;1;1;0;n/d;n/d
25/02/2019;24;0;1;1;0;n/d;n/d
26/02/2019;1;0;1;1;0;n/d;n/d
26/02/2019;2;0;0;1;0;n/d;n/d
26/02/2019;3;0;0;1;0;n/d;n/d
26/02/2019;4;0;0;1;1;n/d;n/d
26/02/2019;5;0;1;1;0;n/d;n/d
26/02/2019;6;0;1;1;1;n/d;n/d
26/02/2019;7;0;1;1;1;n/d;n/d
26/02/2019;8;1;1;2;1;n/d;n/d
26/02/2019;9;1;1;1;1;n/d;n/d
26/02/2019;10;0;1;1;1;n/d;n/d
26/02/2019;11;0;1;1;0;n/d;n/d
26/02/2019;12;0;1;1;0;n/d;n/d
26/02/2019;13;0;0;1;0;n/d;n/d
26/02/2019;14;0;0;1;0;n/d;n/d
26/02/2019;15;0;0;1;0;n/d;n/d
26/02/2019;16;0;0;0;0;n/d;n/d
26/02/2019;17;0;0;1;0;n/d;n/d
26/02/2019;18;0;0;1;0;n/d;n/d
26/02/2019;19;0;1;1;1;n/d;n/d
26/02/2019;20;1;1;1;1;n/d;n/d
26/02/2019;21;1;1;2;1;n/d;n/d
26/02/2019;22;1;1;2;1;n/d;n/d
26/02/2019;23;1;1;2;1;n/d;n/d
26/02/2019;24;1;1;2;1;n/d;n/d
27/02/2019;1;1;1;1;1;n/d;n/d
27/02/2019;2;1;1;1;1;n/d;n/d
27/02/2019;3;1;1;1;1;n/d;n/d
27/02/2019;4;1;1;1;1;n/d;n/d
27/02/2019;5;1;1;1;1;n/d;n/d
27/02/2019;6;1;1;1;1;n/d;n/d
27/02/2019;7;1;1;1;1;n/d;n/d
27/02/2019;8;1;1;1;1;n/d;n/d
27/02/2019;9;1;1;1;1;n/d;n/d
27/02/2019;10;1;1;1;1;n/d;n/d
27/02/2019;11;1;1;1;0;n/d;n/d
27/02/2019;12;1;1;1;0;n/d;n/d
27/02/2019;13;1;1;1;0;n/d;n/d
27/02/2019;14;0;1;1;0;n/d;n/d
27/02/2019;15;0;1;1;0;n/d;n/d
27/02/2019;16;0;1;1;0;n/d;n/d
27/02/2019;17;0;1;1;0;n/d;n/d
27/02/2019;18;1;1;2;1;n/d;n/d
27/02/2019;19;1;1;2;1;n/d;n/d
27/02/2019;20;1;1;2;1;n/d;n/d
27/02/2019;21;1;1;1;1;n/d;n/d
27/02/2019;22;1;2;1;1;n/d;n/d
27/02/2019;23;1;2;1;2;n/d;n/d
27/02/2019;24;1;1;1;2;n/d;n/d
28/02/2019;1;1;1;1;2;n/d;n/d
28/02/2019;2;1;1;0;2;n/d;n/d
28/02/2019;3;1;1;0;1;n/d;n/d
28/02/2019;4;1;1;0;1;n/d;n/d
28/02/2019;5;1;1;0;1;n/d;n/d
28/02/2019;6;0;1;0;1;n/d;n/d
28/02/2019;7;0;1;0;0;n/d;n/d
28/02/2019;8;0;1;1;0;n/d;n/d
28/02/2019;9;0;1;1;n/d;n/d;n/d
28/02/2019;10;0;1;0;n/d;n/d;n/d
28/02/2019;11;0;0;0;n/d;n/d;n/d
28/02/2019;12;0;0;0;n/d;n/d;n/d
28/02/2019;13;0;0;0;n/d;n/d;n/d
28/02/2019;14;0;0;0;n/d;n/d;n/d
28/02/2019;15;0;0;0;n/d;n/d;n/d
28/02/2019;16;0;0;0;n/d;n/d;n/d
28/02/2019;17;0;1;1;n/d;n/d;n/d
28/02/2019;18;0;0;1;n/d;n/d;n/d
28/02/2019;19;0;1;1;n/d;n/d;n/d
28/02/2019;20;0;0;1;n/d;n/d;n/d
28/02/2019;21;0;0;0;n/d;n/d;n/d
28/02/2019;22;0;0;0;n/d;n/d;n/d
28/02/2019;23;0;0;0;n/d;n/d;n/d
28/02/2019;24;0;0;0;n/d;n/d;n/d
01/03/2019;1;0;0;0;n/d;n/d;n/d
01/03/2019;2;0;0;0;0;n/d;n/d
01/03/2019;3;0;0;0;0;n/d;n/d
01/03/2019;4;0;0;0;0;n/d;n/d
01/03/2019;5;0;0;0;0;n/d;n/d
01/03/2019;6;0;0;0;0;n/d;n/d
01/03/2019;7;0;0;0;0;n/d;n/d
01/03/2019;8;0;1;1;0;n/d;n/d
01/03/2019;9;0;1;1;0;n/d;n/d
01/03/2019;10;0;0;0;0;n/d;n/d
01/03/2019;11;0;0;0;0;n/d;n/d
01/03/2019;12;0;0;0;0;n/d;n/d
01/03/2019;13;0;0;0;0;n/d;n/d
01/03/2019;14;0;1;0;0;n/d;n/d
01/03/2019;15;0;1;0;0;n/d;n/d
01/03/2019;16;0;1;1;0;n/d;n/d
01/03/2019;17;0;1;1;0;n/d;n/d
01/03/2019;18;0;1;1;0;n/d;n/d
01/03/2019;19;0;1;1;0;n/d;n/d
01/03/2019;20;0;1;1;0;n/d;n/d
01/03/2019;21;0;1;1;0;n/d;n/d
01/03/2019;22;0;1;0;0;n/d;n/d
01/03/2019;23;0;1;0;0;n/d;n/d
01/03/2019;24;0;0;0;0;n/d;n/d
02/03/2019;1;0;0;0;0;n/d;n/d
02/03/2019;2;0;0;0;0;n/d;n/d
02/03/2019;3;0;0;0;0;n/d;n/d
02/03/2019;4;0;0;0;0;n/d;n/d
02/03/2019;5;0;0;0;0;n/d;n/d
02/03/2019;6;0;0;0;0;n/d;n/d
02/03/2019;7;0;0;0;0;n/d;n/d
02/03/2019;8;0;0;0;0;n/d;n/d
02/03/2019;9;0;0;0;0;n/d;n/d
02/03/2019;10;0;1;0;0;n/d;n/d
02/03/2019;11;0;1;0;0;n/d;n/d
02/03/2019;12;0;1;0;0;n/d;n/d
02/03/2019;13;0;0;0;0;n/d;n/d
02/03/2019;14;0;1;0;0;n/d;n/d
02/03/2019;15;0;0;0;0;n/d;n/d
02/03/2019;16;0;1;0;0;n/d;n/d
02/03/2019;17;0;1;0;0;n/d;n/d
02/03/2019;18;0;0;1;0;n/d;n/d
02/03/2019;19;0;1;1;0;n/d;n/d
02/03/2019;20;0;0;0;0;n/d;n/d
02/03/2019;21;0;1;0;0;n/d;n/d
02/03/2019;22;0;0;0;0;n/d;n/d
02/03/2019;23;0;0;0;0;n/d;n/d
02/03/2019;24;0;0;0;0;n/d;n/d
03/03/2019;1;0;0;0;0;n/d;n/d
03/03/2019;2;0;0;0;0;n/d;n/d
03/03/2019;3;0;0;0;0;n/d;n/d
03/03/2019;4;0;0;0;0;n/d;n/d
03/03/2019;5;0;0;0;0;n/d;n/d
03/03/2019;6;0;0;0;0;n/d;n/d
03/03/2019;7;0;0;0;0;n/d;n/d
03/03/2019;8;0;0;0;n/d;n/d;n/d
03/03/2019;9;0;0;0;n/d;n/d;n/d
03/03/2019;10;0;0;0;n/d;n/d;n/d
03/03/2019;11;0;0;0;n/d;n/d;n/d
03/03/2019;12;0;0;0;n/d;n/d;n/d
03/03/2019;13;0;0;0;n/d;n/d;n/d
03/03/2019;14;0;0;0;n/d;n/d;n/d
03/03/2019;15;0;0;0;n/d;n/d;n/d
03/03/2019;16;0;0;0;n/d;n/d;n/d
03/03/2019;17;0;0;0;n/d;n/d;n/d
03/03/2019;18;0;0;0;n/d;n/d;n/d
03/03/2019;19;0;0;0;n/d;n/d;n/d
03/03/2019;20;0;0;0;n/d;n/d;n/d
03/03/2019;21;0;0;0;n/d;n/d;n/d
03/03/2019;22;0;0;0;n/d;n/d;n/d
03/03/2019;23;0;0;0;n/d;n/d;n/d
03/03/2019;24;0;0;0;n/d;n/d;n/d
04/03/2019;1;0;0;0;n/d;n/d;n/d
04/03/2019;2;0;0;0;0;n/d;n/d
04/03/2019;3;0;0;0;0;n/d;n/d
04/03/2019;4;0;0;0;0;n/d;n/d
04/03/2019;5;0;0;0;0;n/d;n/d
04/03/2019;6;0;0;0;0;n/d;n/d
04/03/2019;7;0;0;0;0;n/d;n/d
04/03/2019;8;0;0;0;0;n/d;n/d
04/03/2019;9;0;0;0;0;n/d;n/d
04/03/2019;10;0;0;0;0;n/d;n/d
04/03/2019;11;0;0;0;0;n/d;n/d
04/03/2019;12;0;0;0;0;n/d;n/d
04/03/2019;13;0;0;0;0;n/d;n/d
04/03/2019;14;0;0;0;0;n/d;n/d
04/03/2019;15;0;0;0;n/d;n/d;n/d
04/03/2019;16;0;1;0;n/d;n/d;n/d
04/03/2019;17;0;1;0;0;n/d;n/d
04/03/2019;18;0;1;1;0;n/d;n/d
04/03/2019;19;0;1;1;0;n/d;n/d
04/03/2019;20;0;0;0;0;n/d;n/d
04/03/2019;21;0;0;0;0;n/d;n/d
04/03/2019;22;0;0;0;0;n/d;n/d
04/03/2019;23;0;0;0;0;n/d;n/d
04/03/2019;24;0;0;0;0;n/d;n/d
05/03/2019;1;0;0;0;0;n/d;n/d
05/03/2019;2;0;0;0;0;n/d;n/d
05/03/2019;3;0;0;0;0;n/d;n/d
05/03/2019;4;0;0;0;0;n/d;n/d
05/03/2019;5;0;0;0;0;n/d;n/d
05/03/2019;6;0;0;0;0;n/d;n/d
05/03/2019;7;0;0;0;0;n/d;n/d
05/03/2019;8;0;1;1;0;n/d;n/d
05/03/2019;9;0;1;1;0;n/d;n/d
05/03/2019;10;0;0;0;n/d;n/d;n/d
05/03/2019;11;0;0;0;n/d;n/d;n/d
05/03/2019;12;0;0;0;n/d;n/d;n/d
05/03/2019;13;0;1;0;0;n/d;n/d
05/03/2019;14;0;0;0;0;n/d;n/d
05/03/2019;15;0;0;0;0;n/d;n/d
05/03/2019;16;0;0;0;0;n/d;n/d
05/03/2019;17;0;1;1;0;n/d;n/d
05/03/2019;18;0;1;1;0;n/d;n/d
05/03/2019;19;0;1;1;n/d;n/d;n/d
05/03/2019;20;0;1;1;n/d;n/d;n/d
05/03/2019;21;0;0;0;n/d;n/d;n/d
05/03/2019;22;0;0;0;n/d;n/d;n/d
05/03/2019;23;0;0;0;n/d;n/d;n/d
05/03/2019;24;0;0;0;n/d;n/d;n/d
06/03/2019;1;0;0;0;n/d;n/d;n/d
06/03/2019;2;0;0;0;0;n/d;n/d
06/03/2019;3;0;0;0;0;n/d;n/d
06/03/2019;4;0;0;0;0;n/d;n/d
06/03/2019;5;0;0;0;0;n/d;n/d
06/03/2019;6;0;0;0;0;n/d;n/d
06/03/2019;7;0;0;0;0;n/d;n/d
06/03/2019;8;0;1;0;0;n/d;n/d
06/03/2019;9;0;1;1;0;n/d;n/d
06/03/2019;10;0;0;0;0;n/d;n/d
06/03/2019;11;0;0;0;0;n/d;n/d
06/03/2019;12;0;0;0;0;n/d;n/d
06/03/2019;13;0;0;0;0;n/d;n/d
06/03/2019;14;0;0;0;0;n/d;n/d
06/03/2019;15;0;0;0;0;n/d;n/d
06/03/2019;16;0;0;0;0;n/d;n/d
06/03/2019;17;0;1;1;0;n/d;n/d
06/03/2019;18;0;1;1;0;n/d;n/d
06/03/2019;19;0;1;1;0;n/d;n/d
06/03/2019;20;0;1;1;0;n/d;n/d
06/03/2019;21;0;0;0;0;n/d;n/d
06/03/2019;22;0;0;0;0;n/d;n/d
06/03/2019;23;0;0;1;0;n/d;n/d
06/03/2019;24;0;0;0;n/d;n/d;n/d
07/03/2019;1;0;0;0;n/d;n/d;n/d
07/03/2019;2;0;0;0;0;n/d;n/d
07/03/2019;3;0;0;0;0;n/d;n/d
07/03/2019;4;0;0;0;0;n/d;n/d
07/03/2019;5;0;0;0;0;n/d;n/d
07/03/2019;6;0;0;0;0;n/d;n/d
07/03/2019;7;0;0;0;0;n/d;n/d
07/03/2019;8;0;1;1;0;n/d;n/d
07/03/2019;9;0;0;1;0;n/d;n/d
07/03/2019;10;0;0;0;0;n/d;n/d
07/03/2019;11;0;0;0;0;n/d;n/d
07/03/2019;12;0;0;0;0;n/d;n/d
07/03/2019;13;0;0;0;0;n/d;n/d
07/03/2019;14;0;0;0;0;n/d;n/d
07/03/2019;15;0;0;0;0;n/d;n/d
07/03/2019;16;0;0;0;0;n/d;n/d
07/03/2019;17;0;0;0;0;n/d;n/d
07/03/2019;18;0;1;1;0;n/d;n/d
07/03/2019;19;0;1;1;0;n/d;n/d
07/03/2019;20;0;0;0;0;n/d;n/d
07/03/2019;21;0;0;0;0;n/d;n/d
07/03/2019;22;0;0;0;0;n/d;n/d
07/03/2019;23;0;0;0;0;n/d;n/d
07/03/2019;24;0;0;0;0;n/d;n/d
08/03/2019;1;0;0;0;0;n/d;n/d
08/03/2019;2;0;0;0;0;n/d;n/d
08/03/2019;3;0;0;0;0;n/d;n/d
08/03/2019;4;0;0;0;0;n/d;n/d
08/03/2019;5;0;0;0;0;n/d;n/d
08/03/2019;6;0;0;0;0;n/d;n/d
08/03/2019;7;0;1;1;0;n/d;n/d
08/03/2019;8;0;1;1;0;n/d;n/d
08/03/2019;9;0;1;1;0;n/d;n/d
08/03/2019;10;0;1;0;0;n/d;n/d
08/03/2019;11;0;1;0;0;n/d;n/d
08/03/2019;12;0;1;0;0;n/d;n/d
08/03/2019;13;0;0;0;0;n/d;n/d
08/03/2019;14;0;0;0;0;n/d;n/d
08/03/2019;15;0;0;0;0;n/d;n/d
08/03/2019;16;0;1;0;0;n/d;n/d
08/03/2019;17;0;1;1;0;n/d;n/d
08/03/2019;18;0;1;1;0;n/d;n/d
08/03/2019;19;0;1;1;0;n/d;n/d
08/03/2019;20;0;0;0;0;n/d;n/d
08/03/2019;21;0;0;0;0;n/d;n/d
08/03/2019;22;0;0;0;0;n/d;n/d
08/03/2019;23;0;0;0;0;n/d;n/d
08/03/2019;24;0;0;0;0;n/d;n/d
09/03/2019;1;0;0;0;0;n/d;n/d
09/03/2019;2;0;0;0;0;n/d;n/d
09/03/2019;3;0;0;0;0;n/d;n/d
09/03/2019;4;0;0;0;0;n/d;n/d
09/03/2019;5;0;0;0;0;n/d;n/d
09/03/2019;6;0;0;0;0;n/d;n/d
09/03/2019;7;0;0;0;0;n/d;n/d
09/03/2019;8;0;0;0;0;n/d;n/d
09/03/2019;9;0;0;0;0;n/d;n/d
09/03/2019;10;0;1;0;0;n/d;n/d
09/03/2019;11;0;1;0;0;n/d;n/d
09/03/2019;12;0;1;0;0;n/d;n/d
09/03/2019;13;0;1;0;0;n/d;n/d
09/03/2019;14;0;1;0;0;n/d;n/d
09/03/2019;15;0;0;0;0;n/d;n/d
09/03/2019;16;0;1;0;0;n/d;n/d
09/03/2019;17;0;1;1;0;n/d;n/d
09/03/2019;18;0;1;1;0;n/d;n/d
09/03/2019;19;0;1;1;0;n/d;n/d
09/03/2019;20;0;1;1;0;n/d;n/d
09/03/2019;21;0;1;1;0;n/d;n/d
09/03/2019;22;0;1;0;0;n/d;n/d
09/03/2019;23;0;1;0;0;n/d;n/d
09/03/2019;24;0;0;0;0;n/d;n/d
10/03/2019;1;0;0;0;0;n/d;n/d
10/03/2019;2;0;0;0;0;n/d;n/d
10/03/2019;3;0;0;0;0;n/d;n/d
10/03/2019;4;0;0;0;0;n/d;n/d
10/03/2019;5;0;0;0;0;n/d;n/d
10/03/2019;6;0;0;0;0;n/d;n/d
10/03/2019;7;0;0;0;0;n/d;n/d
10/03/2019;8;0;0;0;0;n/d;n/d
10/03/2019;9;0;0;0;0;n/d;n/d
10/03/2019;10;0;0;0;0;n/d;n/d
10/03/2019;11;0;0;0;0;n/d;n/d
10/03/2019;12;0;0;0;0;n/d;n/d
10/03/2019;13;0;0;0;0;n/d;n/d
10/03/2019;14;0;0;0;0;n/d;n/d
10/03/2019;15;0;0;0;0;n/d;n/d
10/03/2019;16;0;0;0;0;n/d;n/d
10/03/2019;17;0;0;0;0;n/d;n/d
10/03/2019;18;0;0;0;0;n/d;n/d
10/03/2019;19;0;0;0;0;n/d;n/d
10/03/2019;20;0;0;0;0;n/d;n/d
10/03/2019;21;0;0;0;0;n/d;n/d
10/03/2019;22;0;0;0;0;n/d;n/d
10/03/2019;23;0;0;0;0;n/d;n/d
10/03/2019;24;0;0;0;0;n/d;n/d
11/03/2019;1;0;0;0;0;n/d;n/d
11/03/2019;2;0;0;0;0;n/d;n/d
11/03/2019;3;0;0;0;0;n/d;n/d
11/03/2019;4;0;0;0;0;n/d;n/d
11/03/2019;5;0;0;0;0;n/d;n/d
11/03/2019;6;0;0;0;0;n/d;n/d
11/03/2019;7;0;0;0;0;n/d;n/d
11/03/2019;8;0;1;1;0;n/d;n/d
11/03/2019;9;0;1;1;0;n/d;n/d
11/03/2019;10;0;0;0;0;n/d;n/d
11/03/2019;11;0;0;0;0;n/d;n/d
11/03/2019;12;0;0;0;0;n/d;n/d
11/03/2019;13;0;0;0;0;n/d;n/d
11/03/2019;14;0;0;0;0;n/d;n/d
11/03/2019;15;0;0;0;0;n/d;n/d
11/03/2019;16;0;0;0;0;n/d;n/d
11/03/2019;17;0;0;1;0;n/d;n/d
11/03/2019;18;0;0;1;0;n/d;n/d
11/03/2019;19;0;1;1;0;n/d;n/d
11/03/2019;20;0;1;1;0;n/d;n/d
11/03/2019;21;0;1;1;0;n/d;n/d
11/03/2019;22;0;1;1;0;n/d;n/d
11/03/2019;23;0;0;1;0;n/d;n/d
11/03/2019;24;0;0;0;0;n/d;n/d
12/03/2019;1;0;0;0;0;n/d;n/d
12/03/2019;2;0;0;0;0;n/d;n/d
12/03/2019;3;0;0;0;0;n/d;n/d
12/03/2019;4;0;0;0;0;n/d;n/d
12/03/2019;5;0;0;0;0;n/d;n/d
12/03/2019;6;0;0;0;0;n/d;n/d
12/03/2019;7;0;0;0;0;n/d;n/d
12/03/2019;8;0;1;1;0;n/d;n/d
12/03/2019;9;0;1;0;0;n/d;n/d
12/03/2019;10;0;0;0;0;n/d;n/d
12/03/2019;11;0;0;0;0;n/d;n/d
12/03/2019;12;0;0;0;0;n/d;n/d
12/03/2019;13;0;0;0;0;n/d;n/d
12/03/2019;14;0;0;0;0;n/d;n/d
12/03/2019;15;0;0;0;0;n/d;n/d
12/03/2019;16;0;0;0;0;n/d;n/d
12/03/2019;17;0;0;0;0;n/d;n/d
12/03/2019;18;0;0;0;0;n/d;n/d
12/03/2019;19;0;1;1;0;n/d;n/d
12/03/2019;20;0;0;0;0;n/d;n/d
12/03/2019;21;0;0;0;0;n/d;n/d
12/03/2019;22;0;0;0;0;n/d;n/d
12/03/2019;23;0;0;0;0;n/d;n/d
12/03/2019;24;0;0;0;0;n/d;n/d
13/03/2019;1;0;0;0;0;n/d;n/d
13/03/2019;2;0;0;0;0;n/d;n/d
13/03/2019;3;0;0;0;0;n/d;n/d
13/03/2019;4;0;0;0;0;n/d;n/d
13/03/2019;5;0;0;0;0;n/d;n/d
13/03/2019;6;0;0;0;0;n/d;n/d
13/03/2019;7;0;0;0;0;n/d;n/d
13/03/2019;8;0;1;1;0;n/d;n/d
13/03/2019;9;0;1;1;0;n/d;n/d
13/03/2019;10;0;0;0;n/d;n/d;n/d
13/03/2019;11;0;0;0;n/d;n/d;n/d
13/03/2019;12;0;0;0;n/d;n/d;n/d
13/03/2019;13;0;0;0;n/d;n/d;n/d
13/03/2019;14;0;0;0;n/d;n/d;n/d
13/03/2019;15;0;0;0;n/d;n/d;n/d
13/03/2019;16;0;0;0;n/d;n/d;n/d
13/03/2019;17;0;0;0;n/d;n/d;n/d
13/03/2019;18;0;0;1;n/d;n/d;n/d
13/03/2019;19;0;1;1;n/d;n/d;n/d
13/03/2019;20;0;0;0;n/d;n/d;n/d
13/03/2019;21;0;0;0;n/d;n/d;n/d
13/03/2019;22;0;0;0;n/d;n/d;n/d
13/03/2019;23;0;0;0;n/d;n/d;n/d
13/03/2019;24;0;0;0;n/d;n/d;n/d
14/03/2019;1;0;0;0;n/d;n/d;n/d
14/03/2019;2;0;0;0;0;n/d;n/d
14/03/2019;3;0;0;0;0;n/d;n/d
14/03/2019;4;0;0;0;0;n/d;n/d
14/03/2019;5;0;0;0;0;n/d;n/d
14/03/2019;6;0;0;0;0;n/d;n/d
14/03/2019;7;0;0;0;0;n/d;n/d
14/03/2019;8;0;1;1;0;n/d;n/d
14/03/2019;9;0;1;1;0;n/d;n/d
14/03/2019;10;0;0;0;0;n/d;n/d
14/03/2019;11;0;0;0;0;n/d;n/d
14/03/2019;12;0;0;0;n/d;n/d;n/d
14/03/2019;13;0;0;0;n/d;n/d;n/d
14/03/2019;14;0;0;0;n/d;n/d;n/d
14/03/2019;15;0;0;0;n/d;n/d;n/d
14/03/2019;16;0;0;0;n/d;n/d;n/d
14/03/2019;17;0;0;1;n/d;n/d;n/d
14/03/2019;18;0;1;1;n/d;n/d;n/d
14/03/2019;19;0;1;1;n/d;n/d;n/d
14/03/2019;20;0;0;1;n/d;n/d;n/d
14/03/2019;21;0;0;0;n/d;n/d;n/d
14/03/2019;22;0;0;0;n/d;n/d;n/d
14/03/2019;23;0;0;0;n/d;n/d;n/d
14/03/2019;24;0;0;0;n/d;n/d;n/d
15/03/2019;1;0;0;0;n/d;n/d;n/d
15/03/2019;2;0;0;0;0;n/d;n/d
15/03/2019;3;0;0;0;0;n/d;n/d
15/03/2019;4;0;0;0;0;n/d;n/d
15/03/2019;5;0;0;0;0;n/d;n/d
15/03/2019;6;0;0;0;0;n/d;n/d
15/03/2019;7;0;0;0;0;n/d;n/d
15/03/2019;8;0;0;1;0;n/d;n/d
15/03/2019;9;0;1;1;0;n/d;n/d
15/03/2019;10;0;0;0;0;n/d;n/d
15/03/2019;11;0;0;0;0;n/d;n/d
15/03/2019;12;0;0;1;0;n/d;n/d
15/03/2019;13;0;0;0;0;n/d;n/d
15/03/2019;14;0;1;0;0;n/d;n/d
15/03/2019;15;0;0;0;0;n/d;n/d
15/03/2019;16;0;0;0;0;n/d;n/d
15/03/2019;17;0;1;1;0;n/d;n/d
15/03/2019;18;0;0;1;0;n/d;n/d
15/03/2019;19;0;1;1;0;n/d;n/d
15/03/2019;20;0;0;1;0;n/d;n/d
15/03/2019;21;0;0;0;0;n/d;n/d
15/03/2019;22;0;0;0;0;n/d;n/d
15/03/2019;23;0;0;0;0;n/d;n/d
15/03/2019;24;0;0;0;0;n/d;n/d
16/03/2019;1;0;0;0;0;n/d;n/d
16/03/2019;2;0;0;0;0;n/d;n/d
16/03/2019;3;0;0;0;0;n/d;n/d
16/03/2019;4;0;0;0;0;n/d;n/d
16/03/2019;5;0;0;0;0;n/d;n/d
16/03/2019;6;0;0;0;0;n/d;n/d
16/03/2019;7;0;0;0;0;n/d;n/d
16/03/2019;8;0;0;0;0;n/d;n/d
16/03/2019;9;0;0;0;0;n/d;n/d
16/03/2019;10;0;0;0;0;n/d;n/d
16/03/2019;11;0;0;0;0;n/d;n/d
16/03/2019;12;0;0;0;0;n/d;n/d
16/03/2019;13;0;0;0;0;n/d;n/d
16/03/2019;14;0;0;0;0;n/d;n/d
16/03/2019;15;0;0;0;0;n/d;n/d
16/03/2019;16;0;0;0;0;n/d;n/d
16/03/2019;17;0;0;0;0;n/d;n/d
16/03/2019;18;0;0;0;0;n/d;n/d
16/03/2019;19;0;0;0;0;n/d;n/d
16/03/2019;20;0;0;0;0;n/d;n/d
16/03/2019;21;0;0;0;0;n/d;n/d
16/03/2019;22;0;0;0;0;n/d;n/d
16/03/2019;23;0;0;0;0;n/d;n/d
16/03/2019;24;0;0;0;0;n/d;n/d
17/03/2019;1;0;0;0;0;n/d;n/d
17/03/2019;2;0;0;0;0;n/d;n/d
17/03/2019;3;0;0;0;0;n/d;n/d
17/03/2019;4;0;0;0;0;n/d;n/d
17/03/2019;5;0;0;0;0;n/d;n/d
17/03/2019;6;0;0;0;0;n/d;n/d
17/03/2019;7;0;0;0;0;n/d;n/d
17/03/2019;8;0;0;0;0;n/d;n/d
17/03/2019;9;0;0;0;0;n/d;n/d
17/03/2019;10;0;0;0;0;n/d;n/d
17/03/2019;11;0;0;0;0;n/d;n/d
17/03/2019;12;0;0;0;0;n/d;n/d
17/03/2019;13;0;0;0;0;n/d;n/d
17/03/2019;14;0;0;0;0;n/d;n/d
17/03/2019;15;0;0;0;0;n/d;n/d
17/03/2019;16;0;0;0;0;n/d;n/d
17/03/2019;17;0;0;0;0;n/d;n/d
17/03/2019;18;0;0;0;0;n/d;n/d
17/03/2019;19;0;0;0;0;n/d;n/d
17/03/2019;20;0;1;0;0;n/d;n/d
17/03/2019;21;0;1;0;0;n/d;n/d
17/03/2019;22;0;0;0;0;n/d;n/d
17/03/2019;23;0;0;1;0;n/d;n/d
17/03/2019;24;0;0;0;0;n/d;n/d
18/03/2019;1;0;0;0;0;n/d;n/d
18/03/2019;2;0;0;0;0;n/d;n/d
18/03/2019;3;0;0;0;0;n/d;n/d
18/03/2019;4;0;0;0;0;n/d;n/d
18/03/2019;5;0;0;0;0;n/d;n/d
18/03/2019;6;0;0;0;0;n/d;n/d
18/03/2019;7;0;1;1;0;n/d;n/d
18/03/2019;8;0;1;1;0;n/d;n/d
18/03/2019;9;0;1;1;0;n/d;n/d
18/03/2019;10;0;0;0;0;n/d;n/d
18/03/2019;11;0;0;0;0;n/d;n/d
18/03/2019;12;0;0;0;0;n/d;n/d
18/03/2019;13;0;0;0;0;n/d;n/d
18/03/2019;14;0;0;0;0;n/d;n/d
18/03/2019;15;0;0;0;n/d;n/d;n/d
18/03/2019;16;0;1;1;n/d;n/d;n/d
18/03/2019;17;0;1;1;n/d;n/d;n/d
18/03/2019;18;0;1;1;n/d;n/d;n/d
18/03/2019;19;0;0;1;n/d;n/d;n/d
18/03/2019;20;0;1;1;n/d;n/d;n/d
18/03/2019;21;0;1;1;n/d;n/d;n/d
18/03/2019;22;0;1;1;n/d;n/d;n/d
